 
file: ,POJ/61/270.txt
distances: ,"[0.5001170635223389, 0.500399112701416, 0.5012191534042358, 0.5030680894851685, 0.5083865523338318, 0.5120007991790771, 0.516001284122467, 0.5161150097846985, 0.5184332132339478, 0.5192255973815918]"
 
file: ,POJ/68/750.txt
ids: ,"['POJ/49/40.txt', 'POJ/77/671.txt', 'POJ/49/1261.txt', 'POJ/77/298.txt', 'POJ/49/832.txt', 'POJ/77/1033.txt', 'POJ/49/876.txt', 'POJ/77/1041.txt', 'POJ/3/1411.txt', 'POJ/49/196.txt']"
distances: ,"[0.44894349575042725, 0.45613718032836914, 0.4600323438644409, 0.4634820818901062, 0.4638388752937317, 0.46527528762817383, 0.467846155166626, 0.4678483009338379, 0.46814048290252686, 0.46930474042892456]"
 
file: ,POJ/68/778.txt
ids: ,"['POJ/49/377.txt', 'POJ/49/876.txt', 'POJ/49/196.txt', 'POJ/49/40.txt', 'POJ/49/1261.txt', 'POJ/49/1245.txt', 'POJ/49/1094.txt', 'POJ/77/671.txt', 'POJ/49/832.txt', 'POJ/49/801.txt']"
distances: ,"[0.4242263436317444, 0.4253688454627991, 0.42580312490463257, 0.42685991525650024, 0.42731809616088867, 0.42797398567199707, 0.4282803535461426, 0.4284669756889343, 0.43073713779449463, 0.43521326780319214]"
 
file: ,POJ/68/57.txt
ids: ,"['POJ/78/1438.txt', 'POJ/78/466.txt', 'POJ/78/482.txt', 'POJ/78/194.txt', 'POJ/78/1279.txt', 'POJ/78/1107.txt', 'POJ/78/521.txt', 'POJ/78/778.txt', 'POJ/78/1526.txt', 'POJ/78/666.txt']"
distances: ,"[0.3106076717376709, 0.32273954153060913, 0.3299822211265564, 0.3303489089012146, 0.33055901527404785, 0.33393412828445435, 0.33656537532806396, 0.3375334143638611, 0.3376709818840027, 0.34071946144104004]"
 
file: ,POJ/68/803.txt
ids: ,"['POJ/77/671.txt', 'POJ/49/1094.txt', 'POJ/77/992.txt', 'POJ/49/40.txt', 'POJ/77/48.txt', 'POJ/49/196.txt', 'POJ/49/1261.txt', 'POJ/77/1033.txt', 'POJ/77/120.txt', 'POJ/49/377.txt']"
distances: ,"[0.43383049964904785, 0.4431425929069519, 0.44455641508102417, 0.4446905255317688, 0.44581741094589233, 0.44660574197769165, 0.4469343423843384, 0.4476315975189209, 0.44949668645858765, 0.45046424865722656]"
 
file: ,POJ/68/586.txt
ids: ,"['POJ/49/352.txt', 'POJ/49/1075.txt', 'POJ/49/1094.txt', 'POJ/49/196.txt', 'POJ/49/857.txt', 'POJ/77/48.txt', 'POJ/49/1403.txt', 'POJ/77/992.txt', 'POJ/49/298.txt', 'POJ/77/1041.txt']"
distances: ,"[0.413840115070343, 0.4145766496658325, 0.41758257150650024, 0.41782063245773315, 0.4183168411254883, 0.41899633407592773, 0.41995543241500854, 0.42162925004959106, 0.4218558669090271, 0.4243801236152649]"
 
file: ,POJ/68/155.txt
ids: ,"['POJ/77/671.txt', 'POJ/49/1261.txt', 'POJ/77/992.txt', 'POJ/49/1094.txt', 'POJ/49/377.txt', 'POJ/49/40.txt', 'POJ/49/196.txt', 'POJ/49/1245.txt', 'POJ/77/48.txt', 'POJ/77/1033.txt']"
distances: ,"[0.4601658582687378, 0.4658966064453125, 0.4664345383644104, 0.4666467308998108, 0.4683215618133545, 0.4689553380012512, 0.469074010848999, 0.4709498882293701, 0.4737289547920227, 0.4743099808692932]"
 
file: ,POJ/68/746.txt
ids: ,"['POJ/49/1094.txt', 'POJ/49/40.txt', 'POJ/49/832.txt', 'POJ/49/196.txt', 'POJ/77/1033.txt', 'POJ/77/992.txt', 'POJ/77/671.txt', 'POJ/49/876.txt', 'POJ/49/1245.txt', 'POJ/49/1261.txt']"
distances: ,"[0.4166799783706665, 0.4212762713432312, 0.421284019947052, 0.4213489294052124, 0.4230083227157593, 0.4234291911125183, 0.4241759181022644, 0.42596107721328735, 0.42701852321624756, 0.4272552728652954]"
 
file: ,POJ/68/544.txt
ids: ,"['POJ/77/671.txt', 'POJ/77/120.txt', 'POJ/77/1184.txt', 'POJ/77/992.txt', 'POJ/77/24.txt', 'POJ/77/1033.txt', 'POJ/77/1135.txt', 'POJ/77/954.txt', 'POJ/77/298.txt', 'POJ/77/1559.txt']"
distances: ,"[0.4071859121322632, 0.4253615736961365, 0.42892181873321533, 0.4309491515159607, 0.43201977014541626, 0.4323068857192993, 0.4324455261230469, 0.43482887744903564, 0.43702203035354614, 0.438148558139801]"
 
file: ,POJ/68/795.txt
ids: ,"['POJ/3/1411.txt', 'POJ/77/671.txt', 'POJ/49/832.txt', 'POJ/49/1261.txt', 'POJ/49/1094.txt', 'POJ/49/40.txt', 'POJ/49/196.txt', 'POJ/49/377.txt', 'POJ/49/298.txt', 'POJ/77/992.txt']"
distances: ,"[0.48741763830184937, 0.49061745405197144, 0.49065810441970825, 0.4908393621444702, 0.4909970760345459, 0.49245375394821167, 0.49562883377075195, 0.4961230754852295, 0.4984774589538574, 0.503567099571228]"
 
file: ,POJ/68/959.txt
ids: ,"['POJ/14/1556.txt', 'POJ/14/139.txt', 'POJ/14/565.txt', 'POJ/14/794.txt', 'POJ/14/804.txt', 'POJ/14/1027.txt', 'POJ/14/1403.txt', 'POJ/14/581.txt', 'POJ/94/2756.txt', 'POJ/14/1473.txt']"
distances: ,"[0.5186609029769897, 0.5221734046936035, 0.5376690626144409, 0.5379533767700195, 0.5379908084869385, 0.5382645726203918, 0.5418920516967773, 0.542006254196167, 0.5430426597595215, 0.5466529726982117]"
 
file: ,POJ/68/622.txt
ids: ,"['POJ/49/377.txt', 'POJ/49/40.txt', 'POJ/49/1261.txt', 'POJ/77/671.txt', 'POJ/49/1094.txt', 'POJ/49/832.txt', 'POJ/49/196.txt', 'POJ/77/1184.txt', 'POJ/49/352.txt', 'POJ/49/97.txt']"
distances: ,"[0.45841699838638306, 0.4601253271102905, 0.46270686388015747, 0.46833229064941406, 0.4690011143684387, 0.47333985567092896, 0.4744430184364319, 0.4752780795097351, 0.4754936695098877, 0.47561925649642944]"
 
file: ,POJ/68/408.txt
ids: ,"['POJ/78/1438.txt', 'POJ/78/466.txt', 'POJ/78/521.txt', 'POJ/78/804.txt', 'POJ/78/1526.txt', 'POJ/78/119.txt', 'POJ/78/1279.txt', 'POJ/78/778.txt', 'POJ/78/827.txt', 'POJ/78/1031.txt']"
distances: ,"[0.35457468032836914, 0.35736846923828125, 0.3756076693534851, 0.3800307512283325, 0.38013774156570435, 0.3845175504684448, 0.38635534048080444, 0.3871094584465027, 0.39172929525375366, 0.39261651039123535]"
 
file: ,POJ/68/434.txt
ids: ,"['POJ/49/1094.txt', 'POJ/77/992.txt', 'POJ/49/1261.txt', 'POJ/49/40.txt', 'POJ/49/196.txt', 'POJ/49/832.txt', 'POJ/49/377.txt', 'POJ/49/352.txt', 'POJ/49/1245.txt', 'POJ/49/97.txt']"
distances: ,"[0.44188910722732544, 0.4469159245491028, 0.44727832078933716, 0.4489956498146057, 0.4506688714027405, 0.45072293281555176, 0.45167750120162964, 0.4524903893470764, 0.4542127251625061, 0.45441269874572754]"
 
file: ,POJ/68/435.txt
ids: ,"['POJ/77/671.txt', 'POJ/77/48.txt', 'POJ/77/1033.txt', 'POJ/77/1041.txt', 'POJ/77/992.txt', 'POJ/77/120.txt', 'POJ/77/757.txt', 'POJ/77/24.txt', 'POJ/3/1411.txt', 'POJ/77/1685.txt']"
distances: ,"[0.3906305432319641, 0.40134239196777344, 0.404402494430542, 0.4068135619163513, 0.40690165758132935, 0.40743565559387207, 0.41359084844589233, 0.416598379611969, 0.41709136962890625, 0.42014020681381226]"
 
file: ,POJ/68/409.txt
ids: ,"['POJ/78/1438.txt', 'POJ/78/466.txt', 'POJ/78/1526.txt', 'POJ/78/804.txt', 'POJ/78/119.txt', 'POJ/78/521.txt', 'POJ/78/778.txt', 'POJ/78/827.txt', 'POJ/78/1414.txt', 'POJ/78/1279.txt']"
distances: ,"[0.36451107263565063, 0.36706238985061646, 0.37257319688796997, 0.38234543800354004, 0.38724279403686523, 0.3886188864707947, 0.39375001192092896, 0.40349704027175903, 0.40370500087738037, 0.40532857179641724]"
 
file: ,POJ/68/794.txt
ids: ,"['POJ/49/377.txt', 'POJ/49/352.txt', 'POJ/49/1094.txt', 'POJ/77/671.txt', 'POJ/77/992.txt', 'POJ/49/982.txt', 'POJ/49/97.txt', 'POJ/77/120.txt', 'POJ/49/801.txt', 'POJ/49/1261.txt']"
distances: ,"[0.4938722252845764, 0.49529731273651123, 0.496316134929657, 0.5007450580596924, 0.501708984375, 0.5043693780899048, 0.5048923492431641, 0.5049744844436646, 0.5051183700561523, 0.505730390548706]"
 
file: ,POJ/68/85.txt
ids: ,"['POJ/14/1556.txt', 'POJ/14/139.txt', 'POJ/14/804.txt', 'POJ/14/419.txt', 'POJ/14/331.txt', 'POJ/14/89.txt', 'POJ/14/146.txt', 'POJ/14/1027.txt', 'POJ/14/776.txt', 'POJ/84/354.txt']"
distances: ,"[0.4641457200050354, 0.47176241874694824, 0.473020076751709, 0.47556036710739136, 0.477448046207428, 0.48058754205703735, 0.48261648416519165, 0.48498255014419556, 0.4850422143936157, 0.4862368106842041]"
 
file: ,POJ/68/392.txt
ids: ,"['POJ/77/671.txt', 'POJ/49/377.txt', 'POJ/77/1033.txt', 'POJ/77/120.txt', 'POJ/77/992.txt', 'POJ/49/1094.txt', 'POJ/77/24.txt', 'POJ/49/40.txt', 'POJ/3/1411.txt', 'POJ/49/832.txt']"
distances: ,"[0.4274366497993469, 0.4576760530471802, 0.45872020721435547, 0.45894378423690796, 0.46000438928604126, 0.4649237394332886, 0.4682120084762573, 0.4700489640235901, 0.47073042392730713, 0.4722249507904053]"
 
file: ,POJ/68/53.txt
ids: ,"['POJ/49/1094.txt', 'POJ/49/1261.txt', 'POJ/49/196.txt', 'POJ/77/671.txt', 'POJ/77/992.txt', 'POJ/77/48.txt', 'POJ/49/377.txt', 'POJ/49/1245.txt', 'POJ/49/40.txt', 'POJ/49/1403.txt']"
distances: ,"[0.4591578245162964, 0.46392643451690674, 0.46613627672195435, 0.4664774537086487, 0.4673042297363281, 0.4694117307662964, 0.4695401191711426, 0.4703335762023926, 0.4709744453430176, 0.47210973501205444]"
 
file: ,POJ/68/740.txt
ids: ,"['POJ/78/1438.txt', 'POJ/78/466.txt', 'POJ/78/1526.txt', 'POJ/78/804.txt', 'POJ/78/119.txt', 'POJ/78/778.txt', 'POJ/78/521.txt', 'POJ/78/1279.txt', 'POJ/78/827.txt', 'POJ/78/1414.txt']"
distances: ,"[0.3563358187675476, 0.3644323945045471, 0.3699713349342346, 0.3714725375175476, 0.3731703758239746, 0.3749846816062927, 0.38328123092651367, 0.38840407133102417, 0.39024341106414795, 0.393194317817688]"
 
file: ,POJ/68/451.txt
ids: ,"['POJ/78/466.txt', 'POJ/78/1438.txt', 'POJ/78/1526.txt', 'POJ/78/521.txt', 'POJ/78/804.txt', 'POJ/78/119.txt', 'POJ/78/778.txt', 'POJ/78/544.txt', 'POJ/78/827.txt', 'POJ/78/482.txt']"
distances: ,"[0.38244080543518066, 0.388708233833313, 0.3947574496269226, 0.4038074016571045, 0.4073758125305176, 0.40802037715911865, 0.41954946517944336, 0.4212483763694763, 0.4251670837402344, 0.42644572257995605]"
 
file: ,POJ/68/685.txt
ids: ,"['POJ/78/1438.txt', 'POJ/78/466.txt', 'POJ/78/1526.txt', 'POJ/78/521.txt', 'POJ/78/804.txt', 'POJ/78/119.txt', 'POJ/78/778.txt', 'POJ/78/1107.txt', 'POJ/78/827.txt', 'POJ/78/1279.txt']"
distances: ,"[0.37338733673095703, 0.38214176893234253, 0.3866977095603943, 0.4021402597427368, 0.40253746509552, 0.40689849853515625, 0.407234787940979, 0.4098716378211975, 0.41243457794189453, 0.41250449419021606]"
 
file: ,POJ/68/732.txt
ids: ,"['POJ/78/1438.txt', 'POJ/78/466.txt', 'POJ/78/1526.txt', 'POJ/78/804.txt', 'POJ/78/778.txt', 'POJ/78/521.txt', 'POJ/78/194.txt', 'POJ/78/1279.txt', 'POJ/78/119.txt', 'POJ/78/482.txt']"
distances: ,"[0.33006608486175537, 0.34773385524749756, 0.3546783924102783, 0.3565351963043213, 0.36132389307022095, 0.36536353826522827, 0.3662099242210388, 0.36643320322036743, 0.36781394481658936, 0.37127041816711426]"
 
file: ,POJ/68/915.txt
ids: ,"['POJ/97/1069.txt', 'POJ/97/172.txt', 'POJ/97/1095.txt', 'POJ/97/3452.txt', 'POJ/97/834.txt', 'POJ/97/1373.txt', 'POJ/97/3451.txt', 'POJ/97/1318.txt', 'POJ/97/284.txt', 'POJ/97/1717.txt']"
distances: ,"[0.4395827651023865, 0.44282686710357666, 0.44394028186798096, 0.4452487826347351, 0.44564366340637207, 0.449627161026001, 0.4506703019142151, 0.45518362522125244, 0.4561677575111389, 0.4563246965408325]"
 
file: ,POJ/68/888.txt
ids: ,"['POJ/77/48.txt', 'POJ/77/1559.txt', 'POJ/49/1403.txt', 'POJ/77/757.txt', 'POJ/49/352.txt', 'POJ/77/1424.txt', 'POJ/49/298.txt', 'POJ/77/992.txt', 'POJ/77/1685.txt', 'POJ/77/671.txt']"
distances: ,"[0.4350064992904663, 0.4365159869194031, 0.43717634677886963, 0.4397377371788025, 0.4397759437561035, 0.4412105679512024, 0.44146668910980225, 0.4416985511779785, 0.4423747658729553, 0.4435541033744812]"
 
file: ,POJ/68/137.txt
ids: ,"['POJ/77/992.txt', 'POJ/49/1261.txt', 'POJ/77/1033.txt', 'POJ/77/120.txt', 'POJ/49/1094.txt', 'POJ/77/671.txt', 'POJ/49/40.txt', 'POJ/49/377.txt', 'POJ/77/48.txt', 'POJ/49/832.txt']"
distances: ,"[0.479215145111084, 0.4808928966522217, 0.4840088486671448, 0.4848291873931885, 0.4862059950828552, 0.48725539445877075, 0.48833346366882324, 0.4895803928375244, 0.4922187328338623, 0.49292808771133423]"
 
file: ,POJ/68/876.txt
ids: ,"['POJ/49/377.txt', 'POJ/49/1261.txt', 'POJ/49/298.txt', 'POJ/49/1094.txt', 'POJ/49/40.txt', 'POJ/49/1403.txt', 'POJ/77/671.txt', 'POJ/49/1402.txt', 'POJ/49/832.txt', 'POJ/49/1075.txt']"
distances: ,"[0.44057589769363403, 0.4461073875427246, 0.44726085662841797, 0.44732630252838135, 0.45214301347732544, 0.45221656560897827, 0.4532622694969177, 0.4556121230125427, 0.45844578742980957, 0.4585402011871338]"
 
file: ,POJ/68/442.txt
ids: ,"['POJ/49/40.txt', 'POJ/49/1094.txt', 'POJ/49/377.txt', 'POJ/49/832.txt', 'POJ/49/876.txt', 'POJ/49/196.txt', 'POJ/77/671.txt', 'POJ/49/1245.txt', 'POJ/49/1261.txt', 'POJ/77/1033.txt']"
distances: ,"[0.4553453326225281, 0.457194983959198, 0.45731985569000244, 0.45793551206588745, 0.4608106017112732, 0.46446549892425537, 0.46463334560394287, 0.4648509621620178, 0.46497780084609985, 0.4678894281387329]"
 
file: ,POJ/68/654.txt
ids: ,"['POJ/77/48.txt', 'POJ/77/1041.txt', 'POJ/77/1033.txt', 'POJ/77/992.txt', 'POJ/77/671.txt', 'POJ/77/24.txt', 'POJ/77/14.txt', 'POJ/49/1094.txt', 'POJ/49/377.txt', 'POJ/77/757.txt']"
distances: ,"[0.4128744602203369, 0.41767221689224243, 0.4177738428115845, 0.41955238580703735, 0.4232169985771179, 0.4298803210258484, 0.4313538670539856, 0.4317070245742798, 0.43268364667892456, 0.4335421919822693]"
 
file: ,POJ/68/534.txt
ids: ,"['POJ/77/48.txt', 'POJ/77/1041.txt', 'POJ/77/992.txt', 'POJ/49/1094.txt', 'POJ/49/352.txt', 'POJ/77/14.txt', 'POJ/49/196.txt', 'POJ/77/1033.txt', 'POJ/49/1403.txt', 'POJ/49/857.txt']"
distances: ,"[0.4241659641265869, 0.4263102412223816, 0.42901599407196045, 0.4355413317680359, 0.4367937445640564, 0.4407997727394104, 0.4414675235748291, 0.4435220956802368, 0.4452124834060669, 0.44546419382095337]"
 
file: ,POJ/68/871.txt
ids: ,"['POJ/49/377.txt', 'POJ/77/671.txt', 'POJ/49/1261.txt', 'POJ/49/40.txt', 'POJ/77/1184.txt', 'POJ/49/876.txt', 'POJ/49/1094.txt', 'POJ/49/801.txt', 'POJ/77/120.txt', 'POJ/77/24.txt']"
distances: ,"[0.45929598808288574, 0.4603143334388733, 0.4640803933143616, 0.46920543909072876, 0.4762091636657715, 0.47772395610809326, 0.4862297773361206, 0.48842471837997437, 0.4884679317474365, 0.4889693856239319]"
 
file: ,POJ/68/656.txt
ids: ,"['POJ/78/466.txt', 'POJ/78/1438.txt', 'POJ/78/1526.txt', 'POJ/78/119.txt', 'POJ/78/521.txt', 'POJ/78/804.txt', 'POJ/78/778.txt', 'POJ/78/544.txt', 'POJ/78/827.txt', 'POJ/78/1414.txt']"
distances: ,"[0.3887087106704712, 0.39202678203582764, 0.39468657970428467, 0.3999350666999817, 0.40210068225860596, 0.40565985441207886, 0.417391836643219, 0.42402464151382446, 0.4253010153770447, 0.42810338735580444]"
 
file: ,POJ/68/326.txt
ids: ,"['POJ/78/466.txt', 'POJ/78/1438.txt', 'POJ/78/119.txt', 'POJ/78/521.txt', 'POJ/78/1526.txt', 'POJ/78/804.txt', 'POJ/78/544.txt', 'POJ/78/827.txt', 'POJ/78/821.txt', 'POJ/78/411.txt']"
distances: ,"[0.40371304750442505, 0.422077476978302, 0.4356091618537903, 0.43640899658203125, 0.44078099727630615, 0.45020633935928345, 0.4541207551956177, 0.4599534273147583, 0.46083492040634155, 0.46165603399276733]"
 
file: ,POJ/68/327.txt
ids: ,"['POJ/78/1438.txt', 'POJ/78/466.txt', 'POJ/78/1526.txt', 'POJ/78/521.txt', 'POJ/78/804.txt', 'POJ/78/119.txt', 'POJ/78/1279.txt', 'POJ/78/1107.txt', 'POJ/78/194.txt', 'POJ/78/778.txt']"
distances: ,"[0.36540544033050537, 0.3708587884902954, 0.38211292028427124, 0.3866616487503052, 0.38793259859085083, 0.394004225730896, 0.39461010694503784, 0.3963283896446228, 0.39924508333206177, 0.3994004726409912]"
 
file: ,POJ/68/455.txt
ids: ,"['POJ/78/1438.txt', 'POJ/78/466.txt', 'POJ/78/1526.txt', 'POJ/78/1135.txt', 'POJ/78/482.txt', 'POJ/78/977.txt', 'POJ/78/1414.txt', 'POJ/78/1279.txt', 'POJ/78/342.txt', 'POJ/78/521.txt']"
distances: ,"[0.3226209878921509, 0.3433672785758972, 0.3449838161468506, 0.34712302684783936, 0.35185444355010986, 0.3529755473136902, 0.3554724454879761, 0.35733282566070557, 0.3583076596260071, 0.3584122657775879]"
 
file: ,POJ/35/1326.txt
ids: ,"['POJ/77/671.txt', 'POJ/20/1267.txt', 'POJ/77/1041.txt', 'POJ/20/753.txt', 'POJ/20/664.txt', 'POJ/77/1233.txt', 'POJ/77/1396.txt', 'POJ/20/573.txt', 'POJ/77/1439.txt', 'POJ/77/48.txt']"
distances: ,"[0.4409051537513733, 0.4409676194190979, 0.44506120681762695, 0.4469318985939026, 0.45019400119781494, 0.45129460096359253, 0.45405757427215576, 0.4552116394042969, 0.45731276273727417, 0.45736557245254517]"
 
file: ,POJ/35/2302.txt
ids: ,"['POJ/22/922.txt', 'POJ/22/335.txt', 'POJ/22/435.txt', 'POJ/22/127.txt', 'POJ/22/839.txt', 'POJ/22/131.txt', 'POJ/22/416.txt', 'POJ/2/623.txt', 'POJ/22/606.txt', 'POJ/22/1071.txt']"
distances: ,"[0.37343746423721313, 0.3828084468841553, 0.3839670419692993, 0.38519179821014404, 0.39176416397094727, 0.3984496593475342, 0.40278786420822144, 0.4131163954734802, 0.41533833742141724, 0.4158560633659363]"
 
file: ,POJ/35/1949.txt
ids: ,"['POJ/22/128.txt', 'POJ/22/435.txt', 'POJ/22/335.txt', 'POJ/22/908.txt', 'POJ/22/127.txt', 'POJ/22/77.txt', 'POJ/22/606.txt', 'POJ/22/1071.txt', 'POJ/22/93.txt', 'POJ/22/152.txt']"
distances: ,"[0.30065083503723145, 0.30122679471969604, 0.31192153692245483, 0.327822744846344, 0.33016759157180786, 0.33135098218917847, 0.3324359655380249, 0.3332422971725464, 0.3474331498146057, 0.354677677154541]"
 
file: ,POJ/35/81.txt
ids: ,"['POJ/4/1204.txt', 'POJ/4/1892.txt', 'POJ/4/2184.txt', 'POJ/4/2046.txt', 'POJ/4/174.txt', 'POJ/4/1031.txt', 'POJ/4/1991.txt', 'POJ/4/1610.txt', 'POJ/4/1607.txt', 'POJ/4/1707.txt']"
distances: ,"[0.33639848232269287, 0.3462570905685425, 0.35291898250579834, 0.35866159200668335, 0.3609721064567566, 0.3660185933113098, 0.3666272759437561, 0.3696228861808777, 0.36979562044143677, 0.3703491687774658]"
 
file: ,POJ/102/13.txt
ids: ,"['POJ/2/293.txt', 'POJ/2/242.txt', 'POJ/2/1268.txt', 'POJ/2/833.txt', 'POJ/2/870.txt', 'POJ/2/800.txt', 'POJ/2/784.txt', 'POJ/2/935.txt', 'POJ/2/429.txt', 'POJ/2/31.txt']"
distances: ,"[0.38185441493988037, 0.4086343050003052, 0.41139280796051025, 0.4238782525062561, 0.4239804744720459, 0.4274400472640991, 0.42765408754348755, 0.4314553737640381, 0.4329702854156494, 0.4367944002151489]"
 
file: ,POJ/51/895.txt
ids: ,"['POJ/51/419.txt', 'POJ/51/470.txt', 'POJ/51/386.txt', 'POJ/51/416.txt', 'POJ/51/789.txt', 'POJ/51/1037.txt', 'POJ/51/756.txt', 'POJ/51/170.txt', 'POJ/51/124.txt', 'POJ/51/754.txt']"
distances: ,"[0.059065163135528564, 0.06445574760437012, 0.06570136547088623, 0.06595414876937866, 0.06635338068008423, 0.06665337085723877, 0.06665736436843872, 0.06943631172180176, 0.07167690992355347, 0.0721433162689209]"
 
file: ,POJ/51/75.txt
ids: ,"['POJ/51/740.txt', 'POJ/51/867.txt', 'POJ/51/120.txt', 'POJ/51/225.txt', 'POJ/51/771.txt', 'POJ/51/1083.txt', 'POJ/51/520.txt', 'POJ/51/798.txt', 'POJ/51/782.txt', 'POJ/51/21.txt']"
distances: ,"[0.06388241052627563, 0.0678207278251648, 0.0705035924911499, 0.07311135530471802, 0.07350289821624756, 0.07380253076553345, 0.07457619905471802, 0.07491254806518555, 0.07759428024291992, 0.07785588502883911]"
 
file: ,POJ/51/210.txt
ids: ,"['POJ/22/614.txt', 'POJ/22/282.txt', 'POJ/22/76.txt', 'POJ/22/168.txt', 'POJ/22/141.txt', 'POJ/22/151.txt', 'POJ/22/311.txt', 'POJ/22/149.txt', 'POJ/22/136.txt', 'POJ/22/761.txt']"
distances: ,"[0.3677195906639099, 0.3779960870742798, 0.3934168219566345, 0.39398717880249023, 0.3989366292953491, 0.4035401940345764, 0.406597375869751, 0.4070886969566345, 0.41285640001296997, 0.4168636202812195]"
 
file: ,POJ/58/771.txt
ids: ,"['POJ/82/295.txt', 'POJ/82/898.txt', 'POJ/82/1928.txt', 'POJ/82/1863.txt', 'POJ/82/2486.txt', 'POJ/82/913.txt', 'POJ/82/590.txt', 'POJ/82/1940.txt', 'POJ/82/2445.txt', 'POJ/82/866.txt']"
distances: ,"[0.46976280212402344, 0.4699721336364746, 0.4765576124191284, 0.47851306200027466, 0.4800870418548584, 0.4804900884628296, 0.4835249185562134, 0.48355579376220703, 0.483595073223114, 0.48469018936157227]"
 
file: ,POJ/58/70.txt
ids: ,"['POJ/88/958.txt', 'POJ/88/1526.txt', 'POJ/88/1065.txt', 'POJ/88/369.txt', 'POJ/88/162.txt', 'POJ/88/253.txt', 'POJ/88/224.txt', 'POJ/88/271.txt', 'POJ/88/352.txt', 'POJ/88/884.txt']"
distances: ,"[0.3072647452354431, 0.32081854343414307, 0.32491743564605713, 0.3283689022064209, 0.32908397912979126, 0.3310551047325134, 0.331142783164978, 0.3318164348602295, 0.33319419622421265, 0.3355786204338074]"
 
file: ,POJ/58/319.txt
ids: ,"['POJ/88/1166.txt', 'POJ/88/1526.txt', 'POJ/88/1220.txt', 'POJ/88/958.txt', 'POJ/88/1326.txt', 'POJ/88/1040.txt', 'POJ/88/253.txt', 'POJ/88/442.txt', 'POJ/88/1559.txt', 'POJ/88/162.txt']"
distances: ,"[0.3243715763092041, 0.32721149921417236, 0.3279659152030945, 0.33548063039779663, 0.3383329510688782, 0.34077125787734985, 0.3465918302536011, 0.34710854291915894, 0.34739333391189575, 0.34825658798217773]"
 
file: ,POJ/67/467.txt
ids: ,"['POJ/41/1044.txt', 'POJ/78/1353.txt', 'POJ/78/1504.txt', 'POJ/78/1268.txt', 'POJ/78/1308.txt', 'POJ/78/194.txt', 'POJ/78/869.txt', 'POJ/78/761.txt', 'POJ/78/1417.txt', 'POJ/78/766.txt']"
distances: ,"[0.4070191979408264, 0.4141705632209778, 0.4165239930152893, 0.42199504375457764, 0.4221421480178833, 0.4225744605064392, 0.42264091968536377, 0.42443913221359253, 0.42457181215286255, 0.42586344480514526]"
 
file: ,POJ/67/1475.txt
ids: ,"['POJ/41/1044.txt', 'POJ/78/1353.txt', 'POJ/78/194.txt', 'POJ/78/838.txt', 'POJ/78/766.txt', 'POJ/78/1150.txt', 'POJ/78/1522.txt', 'POJ/41/1228.txt', 'POJ/78/1007.txt', 'POJ/78/869.txt']"
distances: ,"[0.4059363603591919, 0.40893352031707764, 0.41148602962493896, 0.416143536567688, 0.41843003034591675, 0.4185522198677063, 0.4187672734260559, 0.42140114307403564, 0.4230831265449524, 0.4245861768722534]"
 
file: ,POJ/93/1656.txt
ids: ,"['POJ/53/1330.txt', 'POJ/13/1353.txt', 'POJ/53/9.txt', 'POJ/53/1580.txt', 'POJ/13/765.txt', 'POJ/53/952.txt', 'POJ/13/1293.txt', 'POJ/13/788.txt', 'POJ/13/166.txt', 'POJ/53/776.txt']"
distances: ,"[0.39932703971862793, 0.406619668006897, 0.40765172243118286, 0.41143691539764404, 0.4126203656196594, 0.41614842414855957, 0.4166327714920044, 0.41997718811035156, 0.42056381702423096, 0.42056673765182495]"
 
file: ,POJ/93/1069.txt
ids: ,"['POJ/94/600.txt', 'POJ/94/2432.txt', 'POJ/94/1655.txt', 'POJ/94/2074.txt', 'POJ/94/397.txt', 'POJ/94/2679.txt', 'POJ/94/1170.txt', 'POJ/94/2221.txt', 'POJ/53/1331.txt', 'POJ/94/2764.txt']"
distances: ,"[0.44311368465423584, 0.45277053117752075, 0.45868808031082153, 0.46084094047546387, 0.46170318126678467, 0.467989444732666, 0.4686887264251709, 0.4707275629043579, 0.4730740785598755, 0.47430670261383057]"
