results: ,"[{'id': 'POJ/64/3184.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/39/2024.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/59/1146.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/80/946.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/98/2966.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/18/933.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/32/1124.txt', 'distance': 0.9740272760391235, 'entity': {}}, {'id': 'POJ/69/931.txt', 'distance': 0.9740272760391235, 'entity': {}}, {'id': 'POJ/18/2008.txt', 'distance': 0.9740272760391235, 'entity': {}}, {'id': 'POJ/27/2098.txt', 'distance': 0.9740272760391235, 'entity': {}}]"
 
file: ,POJ/39/1572.txt
results: ,"[{'id': 'POJ/80/485.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/59/628.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/103/194.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/92/358.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/19/1881.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/18/1004.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/48/1139.txt', 'distance': 0.9999994039535522, 'entity': {}}, {'id': 'POJ/39/1572.txt', 'distance': 0.9999994039535522, 'entity': {}}, {'id': 'POJ/1/400.txt', 'distance': 0.97043377161026, 'entity': {}}, {'id': 'POJ/27/356.txt', 'distance': 0.97043377161026, 'entity': {}}]"
 
file: ,POJ/39/224.txt
results: ,"[{'id': 'POJ/92/134.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/18/1563.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/92/699.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/92/1504.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/66/1292.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/48/206.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/41/1081.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/39/224.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/69/1064.txt', 'distance': 0.9467839002609253, 'entity': {}}, {'id': 'POJ/83/2075.txt', 'distance': 0.8855842351913452, 'entity': {}}]"
 
file: ,POJ/39/486.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/39/1852.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/55/1133.txt
results: ,"[{'id': 'POJ/18/2008.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/27/2098.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/32/1124.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/69/931.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/4/1780.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/55/1133.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/80/946.txt', 'distance': 0.9740276336669922, 'entity': {}}, {'id': 'POJ/98/2966.txt', 'distance': 0.9740276336669922, 'entity': {}}, {'id': 'POJ/59/1146.txt', 'distance': 0.9740276336669922, 'entity': {}}, {'id': 'POJ/18/933.txt', 'distance': 0.9740276336669922, 'entity': {}}]"
 
file: ,POJ/55/423.txt
results: ,"[{'id': 'POJ/18/1046.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/18/39.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/18/1411.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/46/2298.txt', 'distance': 0.9999998211860657, 'entity': {}}, {'id': 'POJ/55/423.txt', 'distance': 0.9999998211860657, 'entity': {}}, {'id': 'POJ/92/134.txt', 'distance': 0.8344120979309082, 'entity': {}}, {'id': 'POJ/18/1563.txt', 'distance': 0.8344120979309082, 'entity': {}}, {'id': 'POJ/66/1292.txt', 'distance': 0.8344120979309082, 'entity': {}}, {'id': 'POJ/92/1504.txt', 'distance': 0.8344120979309082, 'entity': {}}, {'id': 'POJ/92/699.txt', 'distance': 0.8344120979309082, 'entity': {}}]"
 
file: ,POJ/63/342.txt
results: ,"[{'id': 'POJ/68/848.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/75/836.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/64/1832.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/63/342.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/31/1318.txt', 'distance': 0.9814602136611938, 'entity': {}}, {'id': 'POJ/18/1402.txt', 'distance': 0.9814602136611938, 'entity': {}}, {'id': 'POJ/9/1507.txt', 'distance': 0.9814602136611938, 'entity': {}}, {'id': 'POJ/64/1851.txt', 'distance': 0.9814599752426147, 'entity': {}}, {'id': 'POJ/66/587.txt', 'distance': 0.9690679311752319, 'entity': {}}, {'id': 'POJ/78/637.txt', 'distance': 0.9523617625236511, 'entity': {}}]"
 
file: ,POJ/63/768.txt
results: ,"[{'id': 'POJ/11/217.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/82.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/18/369.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/903.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/63/768.txt', 'distance': 0.9999995231628418, 'entity': {}}, {'id': 'POJ/18/1598.txt', 'distance': 0.9909647703170776, 'entity': {}}, {'id': 'POJ/104/1601.txt', 'distance': 0.9909647703170776, 'entity': {}}, {'id': 'POJ/18/884.txt', 'distance': 0.9909647703170776, 'entity': {}}, {'id': 'POJ/51/614.txt', 'distance': 0.9909647703170776, 'entity': {}}, {'id': 'POJ/48/241.txt', 'distance': 0.990964412689209, 'entity': {}}]"
 
file: ,POJ/64/1326.txt
results: ,"[{'id': 'POJ/2/842.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/2/868.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1682.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/678.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1040.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/71/1197.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/83/4356.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/41/982.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/46/3064.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/64/1944.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/64/1144.txt
results: ,"[{'id': 'POJ/8/340.txt', 'distance': 0.9999998211860657, 'entity': {}}, {'id': 'POJ/64/1144.txt', 'distance': 0.9999995827674866, 'entity': {}}, {'id': 'POJ/79/3636.txt', 'distance': 0.9733227491378784, 'entity': {}}, {'id': 'POJ/59/1146.txt', 'distance': 0.9492530822753906, 'entity': {}}, {'id': 'POJ/80/946.txt', 'distance': 0.9492530822753906, 'entity': {}}, {'id': 'POJ/98/2966.txt', 'distance': 0.9492530822753906, 'entity': {}}, {'id': 'POJ/18/933.txt', 'distance': 0.9492530822753906, 'entity': {}}, {'id': 'POJ/64/3184.txt', 'distance': 0.9492529630661011, 'entity': {}}, {'id': 'POJ/39/2024.txt', 'distance': 0.9492529630661011, 'entity': {}}, {'id': 'POJ/4/1780.txt', 'distance': 0.938681960105896, 'entity': {}}]"
 
file: ,POJ/64/3195.txt
results: ,"[{'id': 'POJ/2/842.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/2/868.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1682.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/678.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1040.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/71/1197.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/83/4356.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/41/982.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/46/3064.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/64/1944.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/64/1147.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/64/2932.txt
results: ,"[{'id': 'POJ/2/842.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/2/868.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1682.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/678.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1040.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/71/1197.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/83/4356.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/41/982.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/46/3064.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/64/1944.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/64/3150.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/64/1832.txt
results: ,"[{'id': 'POJ/68/848.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/75/836.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/64/1832.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/63/342.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/31/1318.txt', 'distance': 0.9814602136611938, 'entity': {}}, {'id': 'POJ/18/1402.txt', 'distance': 0.9814602136611938, 'entity': {}}, {'id': 'POJ/9/1507.txt', 'distance': 0.9814602136611938, 'entity': {}}, {'id': 'POJ/64/1851.txt', 'distance': 0.9814599752426147, 'entity': {}}, {'id': 'POJ/66/587.txt', 'distance': 0.9690679311752319, 'entity': {}}, {'id': 'POJ/78/637.txt', 'distance': 0.9523617625236511, 'entity': {}}]"
 
file: ,POJ/64/1413.txt
results: ,"[{'id': 'POJ/18/931.txt', 'distance': 0.9999997615814209, 'entity': {}}, {'id': 'POJ/64/1413.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/41/1018.txt', 'distance': 0.9879337549209595, 'entity': {}}, {'id': 'POJ/12/1284.txt', 'distance': 0.9735090136528015, 'entity': {}}, {'id': 'POJ/18/1653.txt', 'distance': 0.9687530994415283, 'entity': {}}, {'id': 'POJ/66/637.txt', 'distance': 0.9687530994415283, 'entity': {}}, {'id': 'POJ/79/1822.txt', 'distance': 0.9687523245811462, 'entity': {}}, {'id': 'POJ/32/2352.txt', 'distance': 0.9653557538986206, 'entity': {}}, {'id': 'POJ/92/1111.txt', 'distance': 0.9653557538986206, 'entity': {}}, {'id': 'POJ/2/1256.txt', 'distance': 0.965355634689331, 'entity': {}}]"
 
file: ,POJ/64/1808.txt
results: ,"[{'id': 'POJ/59/208.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/31/1440.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/102/11.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/2003.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/995.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/15/1429.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/4/408.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/224.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/1012.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/46/1579.txt', 'distance': 0.9999998807907104, 'entity': {}}]"
 
file: ,POJ/64/718.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/64/1851.txt
results: ,"[{'id': 'POJ/9/1507.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/18/1402.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/31/1318.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/64/1851.txt', 'distance': 0.9999991059303284, 'entity': {}}, {'id': 'POJ/64/1832.txt', 'distance': 0.9814599752426147, 'entity': {}}, {'id': 'POJ/63/342.txt', 'distance': 0.9814599752426147, 'entity': {}}, {'id': 'POJ/75/836.txt', 'distance': 0.9814597964286804, 'entity': {}}, {'id': 'POJ/68/848.txt', 'distance': 0.9814597964286804, 'entity': {}}, {'id': 'POJ/78/637.txt', 'distance': 0.9717890620231628, 'entity': {}}, {'id': 'POJ/64/2383.txt', 'distance': 0.9717890620231628, 'entity': {}}]"
 
file: ,POJ/64/1261.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/46/1579.txt
results: ,"[{'id': 'POJ/59/208.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/31/1440.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/102/11.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/2003.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/995.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/15/1429.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/4/408.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/224.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/1012.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/46/1579.txt', 'distance': 0.9999998807907104, 'entity': {}}]"
 
file: ,POJ/46/2298.txt
results: ,"[{'id': 'POJ/18/1046.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/18/39.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/18/1411.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/46/2298.txt', 'distance': 0.9999998211860657, 'entity': {}}, {'id': 'POJ/55/423.txt', 'distance': 0.9999998211860657, 'entity': {}}, {'id': 'POJ/92/134.txt', 'distance': 0.8344120979309082, 'entity': {}}, {'id': 'POJ/18/1563.txt', 'distance': 0.8344120979309082, 'entity': {}}, {'id': 'POJ/66/1292.txt', 'distance': 0.8344120979309082, 'entity': {}}, {'id': 'POJ/92/1504.txt', 'distance': 0.8344120979309082, 'entity': {}}, {'id': 'POJ/92/699.txt', 'distance': 0.8344120979309082, 'entity': {}}]"
 
file: ,POJ/41/1081.txt
results: ,"[{'id': 'POJ/92/134.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/18/1563.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/92/699.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/92/1504.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/66/1292.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/48/206.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/41/1081.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/39/224.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/69/1064.txt', 'distance': 0.9467839002609253, 'entity': {}}, {'id': 'POJ/83/2075.txt', 'distance': 0.8855842351913452, 'entity': {}}]"
 
file: ,POJ/41/272.txt
results: ,"[{'id': 'POJ/69/1348.txt', 'distance': 0.9999995827674866, 'entity': {}}, {'id': 'POJ/41/272.txt', 'distance': 0.9999989867210388, 'entity': {}}, {'id': 'POJ/48/585.txt', 'distance': 0.9878849983215332, 'entity': {}}, {'id': 'POJ/79/1822.txt', 'distance': 0.9787054657936096, 'entity': {}}, {'id': 'POJ/18/1653.txt', 'distance': 0.9787052273750305, 'entity': {}}, {'id': 'POJ/66/637.txt', 'distance': 0.9787052273750305, 'entity': {}}, {'id': 'POJ/63/1627.txt', 'distance': 0.9775668978691101, 'entity': {}}, {'id': 'POJ/41/854.txt', 'distance': 0.9743719100952148, 'entity': {}}, {'id': 'POJ/2/1256.txt', 'distance': 0.9650260210037231, 'entity': {}}, {'id': 'POJ/32/2352.txt', 'distance': 0.9650260210037231, 'entity': {}}]"
 
file: ,POJ/41/1204.txt
results: ,"[{'id': 'POJ/19/2385.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/96/803.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/42/193.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/83/1027.txt', 'distance': 0.9999996423721313, 'entity': {}}, {'id': 'POJ/41/1204.txt', 'distance': 0.9999996423721313, 'entity': {}}, {'id': 'POJ/80/884.txt', 'distance': 0.9847870469093323, 'entity': {}}, {'id': 'POJ/59/635.txt', 'distance': 0.983955979347229, 'entity': {}}, {'id': 'POJ/18/956.txt', 'distance': 0.983955979347229, 'entity': {}}, {'id': 'POJ/48/149.txt', 'distance': 0.9839556217193604, 'entity': {}}, {'id': 'POJ/48/1057.txt', 'distance': 0.9839556217193604, 'entity': {}}]"
 
file: ,POJ/83/2982.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/83/2075.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/83/1027.txt
results: ,"[{'id': 'POJ/19/2385.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/96/803.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/42/193.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/83/1027.txt', 'distance': 0.9999996423721313, 'entity': {}}, {'id': 'POJ/41/1204.txt', 'distance': 0.9999996423721313, 'entity': {}}, {'id': 'POJ/80/884.txt', 'distance': 0.9847870469093323, 'entity': {}}, {'id': 'POJ/59/635.txt', 'distance': 0.983955979347229, 'entity': {}}, {'id': 'POJ/18/956.txt', 'distance': 0.983955979347229, 'entity': {}}, {'id': 'POJ/48/149.txt', 'distance': 0.9839556217193604, 'entity': {}}, {'id': 'POJ/48/1057.txt', 'distance': 0.9839556217193604, 'entity': {}}]"
 
file: ,POJ/48/507.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/48/206.txt
results: ,"[{'id': 'POJ/92/134.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/18/1563.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/92/699.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/92/1504.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/66/1292.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/48/206.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/41/1081.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/39/224.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/69/1064.txt', 'distance': 0.9467839002609253, 'entity': {}}, {'id': 'POJ/83/2075.txt', 'distance': 0.8855842351913452, 'entity': {}}]"
 
file: ,POJ/48/977.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/48/1012.txt
